SID;partition;activity;potency;MolWt;LogP;MR;HeavyAtomCount;AtomCount;BondCount;NumHBA;NumHBD;NumRotatableBonds;FractionCSP3;FormalCharge;AromaticRings;AliphaticRings;AromaticAtoms;HeteroatoAromaticAtoms;ms;LabuteASA;nC;nF;nH;nN;nCl;nO;nS;nBr;nI;nP
50106691;50106691;Training;Active;5.49999693194831;331.459;5.32320000000001;104.8835;25;25;27;2;0;7;0.260869565217391;0;3;0;16;16;2;149.64611242832;23;0;25;1;0;1;0;0;0;0
50105666;50105666;Training;Active;5.49999693194831;445.519;2.5183;123.6068;33;33;38;6;3;4;0.384615384615385;0;2;4;12;12;7;191.923448474662;26;0;27;3;0;4;0;0;0;0
50104016;50104016;Training;Active;5.49999693194831;302.238;1.988;76.244;22;22;24;7;5;1;0;0;3;0;16;16;7;122.107669542329;15;0;10;0;0;7;0;0;0;0
386051270;386051270;Training;Active;5.49485002168009;369.461;4.245;103.4658;27;27;30;5;1;6;0.454545454545455;0;2;2;12;12;5;160.020959273389;22;0;27;1;0;4;0;0;0;0
386051296;386051296;Training;Active;5.49485002168009;385.46;3.1319;105.1698;28;28;31;6;1;8;0.454545454545455;0;2;2;12;12;6;165.134504502896;22;0;27;1;0;5;0;0;0;0
386051283;386051283;Training;Active;5.49485002168009;385.523;5.73700000000001;111.4;28;28;30;3;0;8;0.5;0;2;1;12;12;4;168.014431076934;24;1;32;1;0;2;0;0;0;0
386051272;386051272;Training;Active;5.49485002168009;357.469;5.04550000000001;101.9178;26;26;28;3;1;6;0.454545454545455;0;2;1;12;12;4;154.96523537083;22;1;28;1;0;2;0;0;0;0
103609669;103609669;Training;Active;5.49485002168009;488.419;4.9247;135.5016;33;33;36;6;2;7;0.333333333333333;0;3;1;16;16;9;202.959477718624;24;0;27;5;2;2;0;0;0;0
252159353;252159353;Training;Active;5.48811663902113;359.788;3.2539;91.0554;25;25;29;5;1;1;0.333333333333333;0;2;3;12;12;7;148.176351918391;18;1;15;3;1;2;0;0;0;0
252159464;252159464;Training;Active;5.48811663902113;412.877;3.4787;109.2686;29;29;33;6;2;2;0.380952380952381;0;2;3;12;12;8;172.817027142306;21;0;21;4;1;3;0;0;0;0
103481096;103481096;Training;Active;5.48267211770563;329.389;1.21688;86.6107;23;23;25;8;1;3;0.357142857142857;0;2;1;11;11;9;136.960199491586;14;0;15;7;0;1;1;0;0;0
131274910;131274910;Training;Active;5.48201279697492;484.582;2.2219;131.8539;34;34;37;8;2;8;0.347826086956522;0;3;1;16;16;11;198.55592317127;23;0;28;6;0;4;1;0;0;0
440732882;440732882;Training;Active;5.48148606012211;365.397;2.21818;99.7718;27;27;29;8;3;8;0.222222222222222;0;3;0;17;17;9;155.71628305697;18;0;19;7;0;2;0;0;0;0
103293068;103293068;Training;Active;5.48148606012211;418.968;5.78150000000001;125.1945;30;30;33;3;0;7;0.269230769230769;0;3;1;18;18;4;183.443752960601;26;0;27;2;1;1;0;0;0;0
103170416;103170416;Training;Active;5.48148606012211;347.378;2.24797;101.8344;26;26;28;4;4;4;0;0;3;0;16;16;7;149.1404011062;19;0;17;5;0;2;0;0;0;0
136939324;136939324;Training;Active;5.48148606012211;538.614;5.0069;144.0678;39;39;43;3;3;7;0.4;0;3;2;15;15;9;224.986367729104;30;3;33;4;0;2;0;0;0;0
123090168;123090168;Training;Active;5.48148606012211;289.419;3.9242;86.0835000000001;21;21;22;3;0;8;0.611111111111111;0;1;1;6;6;3;127.839778338481;18;0;27;1;0;2;0;0;0;0
405266923;405266923;Training;Active;5.47886191629596;313.336;2.5372;81.173;23;23;26;6;0;5;0.3125;0;3;1;16;16;7;132.07766647738;16;1;16;5;0;1;0;0;0;0
170466880;170466880;Training;Active;5.47700835283098;449.639;4.8472;135.9305;33;33;35;4;0;9;0.464285714285714;0;2;1;12;12;5;199.186705310354;28;0;39;3;0;2;0;0;0;0
170465397;170465397;Training;Active;5.47556492946495;415.574;4.10740000000001;120.5261;30;30;31;5;4;16;0.52;0;2;0;12;12;5;180.27885348242;25;0;37;1;0;4;0;0;0;0
144206164;144206164;Training;Active;5.47244742847247;336.479;4.1367;103.827;25;25;27;2;0;6;0.409090909090909;0;2;1;12;12;3;150.813276756448;22;0;28;2;0;1;0;0;0;0
136929485;136929485;Training;Active;5.46852108295774;499.577;4.5256;132.2111;36;36;39;3;2;7;0.428571428571429;0;2;2;12;12;8;209.095542776354;28;3;32;3;0;2;0;0;0;0
386400828;386400828;Training;Active;5.46852108295774;464.507;4.7892;119.2624;33;33;36;4;2;9;0.458333333333333;0;3;1;15;15;9;189.692885059114;24;4;28;4;0;1;0;0;0;0
131286995;131286995;Training;Active;5.46852108295774;369.878;1.6828;95.2119;24;24;26;5;2;5;0.466666666666667;0;2;1;10;10;9;145.950133441122;15;0;20;5;1;2;1;0;0;0
252159308;252159308;Training;Active;5.4678828837512;345.402;2.8328;98.6394;26;26;30;5;1;1;0.333333333333333;0;2;3;12;12;5;151.801602023632;21;0;19;3;0;2;0;0;0;0
103292500;103292500;Training;Active;5.4672456210075;345.439;2.58422;98.8005000000001;25;25;26;5;2;10;0.4;0;2;0;12;12;5;149.092765865059;20;0;27;1;0;4;0;0;0;0
103194634;103194634;Training;Active;5.46394684484079;298.39;2.19612;87.9537;22;22;24;5;1;5;0.411764705882353;0;2;1;12;12;5;130.868251586424;17;0;22;4;0;1;0;0;0;0
125300003;125300003;Training;Active;5.46168898321691;451.548;5.23900000000001;118.9925;32;32;37;8;0;7;0.458333333333333;0;3;3;16;16;8;190.040336730204;24;0;25;3;0;4;1;0;0;0
383540945;383540945;Training;Active;5.45967052520913;561.787;6.93768000000001;151.5707;39;39;43;6;1;8;0.766666666666667;0;2;3;10;10;9;235.499148078518;30;2;45;5;0;1;1;0;0;0
144205818;144205818;Training;Active;5.45864544924558;347.462;3.6048;105.3729;26;26;29;2;2;5;0.318181818181818;0;3;1;15;15;4;153.764245993809;22;0;25;3;0;1;0;0;0;0
252159312;252159312;Training;Active;5.45842075605342;347.418;3.3388;98.0624000000001;26;26;31;5;1;2;0.428571428571429;0;2;4;12;12;5;151.796545478243;21;0;21;3;0;2;0;0;0;0
103274161;103274161;Training;Active;5.45593195564972;277.496;5.29540000000001;86.8987000000001;20;20;22;1;1;4;1;0;0;3;0;0;1;125.840577809989;19;0;35;1;0;0;0;0;0;0
441572187;441572187;Training;Active;5.45593195564972;401.938;4.5941;108.4907;28;28;32;4;1;2;0.590909090909091;0;2;3;11;11;6;170.934250110189;22;0;28;3;1;2;0;0;0;0
386400899;386400899;Training;Active;5.45593195564972;478.534;5.09762;123.9994;34;34;37;4;2;9;0.48;0;3;1;15;15;9;196.05782717351;25;4;30;4;0;1;0;0;0;0
386401362;386401362;Training;Active;5.45593195564972;408.403;3.6547;100.2014;29;29;32;5;2;6;0.421052631578947;0;3;1;15;15;10;163.892263016715;19;4;20;6;0;0;0;0;0;0
471695788;471695788;Training;Active;5.45593195564972;391.487;3.0133;105.5028;28;28;30;5;1;7;0.619047619047619;0;2;1;9;9;7;164.822718245621;21;1;30;3;0;3;0;0;0;0
386400831;386400831;Training;Active;5.45593195564972;478.534;5.09762;123.9994;34;34;37;4;2;9;0.48;0;3;1;15;15;9;196.05782717351;25;4;30;4;0;1;0;0;0;0
404703703;404703703;Training;Active;5.45548548232956;433.596;4.8301;127.3265;32;32;36;4;2;9;0.555555555555556;0;2;3;12;12;5;190.795177382317;27;0;35;3;0;2;0;0;0;0
383540860;383540860;Training;Active;5.45469288353418;469.699;5.37712000000001;132.4127;33;33;37;6;1;8;0.730769230769231;0;2;3;10;10;7;201.70830881508;26;0;39;5;0;1;1;0;0;0
50107178;50107178;Training;Active;5.45273000912803;454.611;5.09308;131.656;33;33;34;6;0;13;0.518518518518518;0;2;0;12;12;6;198.56922331121;27;0;38;2;0;4;0;0;0;0
144205405;144205405;Training;Active;5.45000414846935;293.41;3.2643;88.5368000000001;22;22;25;2;1;3;0.4;0;2;3;12;12;2;131.950439356075;20;0;23;1;0;1;0;0;0;0
50106617;50106617;Training;Active;5.45000414846935;497.599;5.03314;145.3012;37;37;41;7;1;6;0.275862068965517;0;4;1;23;23;8;216.410911999034;29;0;31;5;0;3;0;0;0;0
50106131;50106131;Training;Active;5.45000414846935;301.386;2.9568;87.3681;22;22;23;4;4;7;0.333333333333333;0;2;0;12;12;4;130.610713452137;18;0;23;1;0;3;0;0;0;0
50106908;50106908;Training;Active;5.45000414846935;324.424;3.1732;95.0268000000001;24;24;27;4;1;4;0.45;0;2;3;10;10;4;142.313426203205;20;0;24;2;0;2;0;0;0;0
103301322;103301322;Training;Active;5.44369749923271;386.586;4.9011;111.2314;26;26;29;4;0;4;0.428571428571429;0;2;2;12;12;5;163.498482429427;21;0;26;2;0;1;2;0;0;0
386400804;386400804;Training;Active;5.44369749923271;481.509;5.5333;121.4254;34;34;37;3;2;9;0.44;0;3;1;15;15;9;194.638772481093;25;5;28;3;0;1;0;0;0;0
386400822;386400822;Training;Active;5.44369749923271;511.535;5.54190000000001;127.9774;36;36;39;4;2;10;0.461538461538462;0;3;1;15;15;10;206.117259824997;26;5;30;3;0;2;0;0;0;0
471695791;471695791;Training;Active;5.44369749923271;377.46;2.7657;100.9338;27;27;29;5;1;7;0.6;0;2;1;9;9;7;158.457776131224;20;1;28;3;0;3;0;0;0;0
378171171;378171171;Training;Active;5.44316701898232;375.398;3.7653;97.2674;27;27;30;4;2;5;0.368421052631579;0;3;1;15;15;8;154.173683950041;19;3;20;5;0;0;0;0;0;0
252159443;252159443;Training;Active;5.43770713554353;375.388;1.91838;99.7616;28;28;32;7;2;2;0.3;0;2;3;12;12;8;160.541398482496;20;0;17;5;0;3;0;0;0;0
252159454;252159454;Training;Active;5.431798275933;413.477;3.7737;116.8934;31;31;37;6;1;1;0.36;0;3;4;16;16;6;179.591755239485;25;0;23;3;0;3;0;0;0;0
386051271;386051271;Training;Active;5.431798275933;343.442;4.6554;97.3008000000001;25;25;27;3;1;6;0.428571428571429;0;2;1;12;12;4;148.600293256434;21;1;26;1;0;2;0;0;0;0
136942513;136942513;Training;Active;5.42782568638694;520.624;4.8678;144.1098;38;38;42;3;3;7;0.4;0;3;2;15;15;8;220.820832326178;30;2;34;4;0;2;0;0;0;0
170465425;170465425;Training;Active;5.42560986381244;371.524;5.99610000000001;119.582;28;28;30;2;0;8;0.230769230769231;0;3;0;18;18;2;168.648904314324;26;0;29;1;0;1;0;0;0;0
160708867;160708867;Training;Active;5.42021640338319;202.237;0.9491;56.7334;15;15;16;3;1;2;0.0909090909090909;1;2;0;12;12;4;87.9245963833703;11;0;12;3;0;1;0;0;0;0
318392403;318392403;Training;Active;5.42021640338319;453.999;5.68366000000001;126.2527;31;31;34;7;1;8;0.304347826086957;0;4;0;21;21;8;190.267479698331;23;0;24;5;1;1;1;0;0;0
103555996;103555996;Training;Active;5.42021640338319;391.467;4.41112;113.2305;29;29;32;5;0;5;0.333333333333333;0;3;1;16;16;5;169.450049657143;24;0;25;1;0;4;0;0;0;0
386400814;386400814;Training;Active;5.42021640338319;477.546;5.70262;126.2044;34;34;37;3;2;9;0.461538461538462;0;3;1;15;15;8;196.838179192564;26;4;31;3;0;1;0;0;0;0
386400801;386400801;Training;Active;5.42021640338319;493.545;5.40280000000001;128.0194;35;35;38;4;2;10;0.461538461538462;0;3;1;15;15;9;201.951724422071;26;4;31;3;0;2;0;0;0;0
382366867;382366867;Training;Active;5.41566877563247;270.311;2.77942;74.668;20;20;22;4;0;3;0.2;0;3;0;16;16;5;116.020420191663;15;1;15;4;0;0;0;0;0;0
103480976;103480976;Training;Active;5.40993876919626;287.352;1.08578;76.9491;20;20;22;8;2;3;0.333333333333333;0;2;1;11;11;8;119.648850189559;12;0;13;7;0;0;1;0;0;0
103400058;103400058;Training;Active;5.4089353929735;293.435;4.6787;89.76;21;21;24;2;0;0;0.263157894736842;0;2;2;12;12;2;130.224770482663;19;0;19;1;0;0;1;0;0;0
103621127;103621127;Training;Active;5.4089353929735;492.591;5.62950000000001;134.0827;36;36;40;5;1;5;0.482758620689655;0;2;3;12;12;7;210.83553911851;29;1;33;2;0;4;0;0;0;0
386400880;386400880;Training;Active;5.4089353929735;541.561;4.7463;133.9132;38;38;41;5;3;12;0.481481481481481;0;3;1;15;15;11;217.27643569159;27;5;32;3;0;3;0;0;0;0
386400875;386400875;Training;Active;5.4089353929735;523.571;4.6072;133.9552;37;37;40;5;3;12;0.481481481481481;0;3;1;15;15;10;213.110900288663;27;4;33;3;0;3;0;0;0;0
386400833;386400833;Training;Active;5.4089353929735;482.497;4.9283;119.2204;34;34;37;4;2;9;0.458333333333333;0;3;1;15;15;10;193.85842046204;24;5;27;4;0;1;0;0;0;0
144206390;144206390;Training;Active;5.40700208101189;350.506;4.3827;108.374;26;26;28;2;0;6;0.434782608695652;0;2;1;12;12;3;157.178218870845;23;0;30;2;0;1;0;0;0;0
50106539;50106539;Training;Active;5.39999691337226;291.438;4.5567;92.0110000000001;22;22;25;1;0;2;0.428571428571429;0;2;2;12;12;1;133.521147718275;21;0;25;1;0;0;0;0;0;0
50106094;50106094;Training;Active;5.39999691337226;334.345;3.2581;87.41;24;24;27;4;0;1;0.352941176470588;0;3;1;13;13;7;136.650971109427;17;3;17;4;0;0;0;0;0;0
50105356;50105356;Training;Active;5.39999691337226;256.257;2.6995;71.2429;19;19;20;4;3;3;0;0;2;0;12;12;4;109.437943993198;15;0;12;0;0;4;0;0;0;0
50107092;50107092;Training;Active;5.39999691337226;308.337;2.36368;86.5173;23;23;24;4;3;5;0.111111111111111;0;2;0;12;12;5;133.680978449269;18;0;16;2;0;3;0;0;0;0
144206039;144206039;Training;Active;5.39999691337226;540.697;4.7039;143.2448;39;39;44;7;1;5;0.78125;0;0;6;0;0;7;231.257699329428;32;0;44;0;0;7;0;0;0;0
17389075;17389075;Training;Active;5.39999691337226;785.675;9.3294;138.8671;33;33;37;5;2;0;0.05;0;3;2;18;18;13;238.924148846902;20;0;4;0;4;5;0;4;0;0
252149347;252149347;Training;Active;5.39794000867204;372.899;6.52524;115.131;27;27;30;2;0;4;0.125;0;4;0;21;21;3;164.304409718597;24;0;21;2;1;0;0;0;0;0
103609671;103609671;Training;Active;5.39794000867204;488.419;4.9247;135.5016;33;33;36;6;2;6;0.333333333333333;0;3;1;16;16;9;202.959477718624;24;0;27;5;2;2;0;0;0;0
386400877;386400877;Training;Active;5.39794000867204;501.593;5.4817;134.9954;36;36;40;4;2;11;0.5;0;3;2;15;15;8;209.510242094408;28;3;34;3;0;2;0;0;0;0
378162168;378162168;Training;Active;5.39764695878997;426.393;4.04;100.1064;30;30;33;5;2;5;0.421052631578947;0;3;1;15;15;11;168.057798419641;19;5;19;6;0;0;0;0;0;0
103480737;103480737;Training;Active;5.3976144098949;414.539;1.39268;112.6727;29;29;32;10;1;7;0.578947368421053;0;2;2;11;11;10;174.490935709707;19;0;26;8;0;1;1;0;0;0
144205534;144205534;Training;Active;5.39594683484851;459.571;4.3624;128.435;33;33;38;6;0;4;0.269230769230769;0;3;3;18;18;7;197.238858581243;26;0;25;3;0;3;1;0;0;0
103480786;103480786;Training;Active;5.39480273261162;345.432;1.31678;92.6727;24;24;26;9;1;6;0.466666666666667;0;2;1;11;11;9;144.277164735446;15;0;19;7;0;1;1;0;0;0
335960710;335960710;Training;Active;5.38721614328026;525.745;4.4983;159.7801;39;39;44;7;2;11;0.5;0;4;2;19;19;7;231.947086002849;32;0;43;7;0;0;0;0;0;0
386400834;386400834;Training;Active;5.38721614328026;492.561;5.4359;131.0141;35;35;38;4;3;10;0.461538461538462;0;3;1;15;15;9;202.388041376172;26;4;32;4;0;1;0;0;0;0
386400811;386400811;Training;Active;5.38721614328026;477.546;5.70262;126.2044;34;34;37;3;2;9;0.461538461538462;0;3;1;15;15;8;196.838179192564;26;4;31;3;0;1;0;0;0;0
386400820;386400820;Training;Active;5.38721614328026;507.572;5.71122000000001;132.7564;36;36;39;4;2;10;0.481481481481481;0;3;1;15;15;9;208.316666536467;27;4;33;3;0;2;0;0;0;0
386400845;386400845;Training;Active;5.38721614328026;481.509;5.3752;121.3324;34;34;37;3;2;10;0.44;0;3;1;15;15;9;194.638772481093;25;5;28;3;0;1;0;0;0;0
471695799;471695799;Training;Active;5.38721614328026;395.475;1.3316;102.2055;28;28;30;6;2;8;0.65;0;1;2;6;6;8;164.900880151664;20;1;30;3;0;4;0;0;0;0
136945732;136945732;Training;Active;5.38426031138085;502.634;4.7287;144.1518;37;37;41;3;3;7;0.4;0;3;2;15;15;7;216.655296923251;30;1;35;4;0;2;0;0;0;0
103267575;103267575;Training;Active;5.3834299703912;322.477;4.6311;96.6670000000001;23;23;27;3;0;2;0.4;0;2;4;12;12;3;142.033318145918;20;0;22;2;0;0;1;0;0;0
384223059;384223059;Training;Active;5.37986394502624;477.157;3.4507;103.2718;25;25;27;7;2;5;0.533333333333333;0;2;1;9;9;10;161.266893831937;15;0;19;5;0;3;0;2;0;0
103388855;103388855;Training;Active;5.3767507096021;429.134;6.1178;106.477;26;26;28;4;0;6;0.111111111111111;0;3;0;17;17;8;170.455168885743;18;0;13;3;4;1;0;0;0;0
471695801;471695801;Training;Active;5.3767507096021;361.461;2.7157;100.6065;26;26;28;3;2;6;0.55;0;2;1;9;9;6;153.336660887049;20;1;28;3;0;2;0;0;0;0
136923056;136923056;Training;Active;5.3767507096021;540.63;4.5673;144.1908;39;39;43;4;3;7;0.466666666666667;0;2;3;12;12;9;226.369458035226;30;3;35;4;0;2;0;0;0;0
386400870;386400870;Training;Active;5.3767507096021;489.557;5.6122;128.4014;35;35;39;3;2;10;0.481481481481481;0;3;2;15;15;8;202.197290153431;27;4;31;3;0;1;0;0;0;0
386400879;386400879;Training;Active;5.3767507096021;527.99;5.252;132.4132;36;36;39;4;3;11;0.461538461538462;0;3;1;15;15;10;211.935679171641;26;4;30;3;1;2;0;0;0;0
386400816;386400816;Training;Active;5.3767507096021;497.964;6.0476;126.4774;34;34;37;3;2;9;0.44;0;3;1;15;15;9;200.776503305049;25;4;28;3;1;1;0;0;0;0
471695789;471695789;Training;Active;5.3767507096021;391.487;3.0117;105.4808;28;28;30;5;1;7;0.619047619047619;0;2;1;9;9;7;164.822718245621;21;1;30;3;0;3;0;0;0;0
252159446;252159446;Training;Active;5.37161106994969;372.403;3.4178;102.5344;28;28;33;5;1;1;0.227272727272727;0;3;3;18;18;6;160.671340534616;22;1;17;4;0;1;0;0;0;0
386400945;386400945;Training;Active;5.36653154442041;519.583;5.1908;134.6137;37;37;41;4;1;10;0.5;0;3;2;15;15;9;213.88574898393;28;4;33;3;0;2;0;0;0;0
252149336;252149336;Training;Active;5.36653154442041;393.962;5.42794;116.1347;28;28;32;3;1;4;0.458333333333333;0;3;2;15;15;4;171.664771107646;24;0;28;3;1;0;0;0;0;0
386400897;386400897;Training;Active;5.36653154442041;490.57;4.16292;129.9772;35;35;38;5;3;11;0.5;0;3;1;15;15;9;203.051467637177;26;3;33;4;0;2;0;0;0;0
386400876;386400876;Training;Active;5.36653154442041;493.545;5.2447;127.9264;35;35;38;4;2;11;0.461538461538462;0;3;1;15;15;9;201.951724422071;26;4;31;3;0;2;0;0;0;0
103609934;103609934;Training;Active;5.36653154442041;474.392;4.5346;130.8846;32;32;35;6;2;6;0.304347826086957;0;3;1;16;16;9;196.594535604228;23;0;25;5;2;2;0;0;0;0
471695816;471695816;Training;Active;5.36653154442041;377.46;2.7657;100.9338;27;27;29;5;1;7;0.6;0;2;1;9;9;7;158.457776131224;20;1;28;3;0;3;0;0;0;0
386400898;386400898;Training;Active;5.36653154442041;510.988;4.5079;130.2502;35;35;38;5;3;11;0.48;0;3;1;15;15;10;206.989791749662;25;3;30;4;1;2;0;0;0;0
252159359;252159359;Training;Active;5.36451625318509;363.392;2.9719;98.5974;27;27;31;5;1;1;0.333333333333333;0;2;3;12;12;6;155.967137426558;21;1;18;3;0;2;0;0;0;0
405266968;405266968;Training;Active;5.36451625318509;291.717;2.3841;72.341;20;20;22;5;0;3;0.153846153846154;0;3;0;16;16;7;119.146845853499;13;1;11;5;1;0;0;0;0;0
384223065;384223065;Training;Active;5.36251027048749;447.131;3.8242;97.0698;23;23;25;6;2;4;0.5;0;2;1;9;9;9;149.788406488034;14;0;17;5;0;2;0;2;0;0
144210542;144210542;Training;Active;5.36010530644515;657.78;7.47780000000001;171.5478;45;45;49;8;1;12;0.333333333333333;0;4;1;23;23;12;268.158401094081;33;3;34;3;0;4;2;0;0;0
144210754;144210754;Training;Active;5.36010530644515;402.491;3.3225;107.3781;28;28;31;4;1;6;0.380952380952381;0;3;1;15;15;7;165.279127052719;21;1;23;2;0;3;1;0;0;0
386400795;386400795;Training;Active;5.35654732351381;469.576;4.5704;130.0704;34;34;38;4;2;10;0.481481481481481;0;3;2;15;15;7;198.979764577086;27;2;33;3;0;2;0;0;0;0
386400854;386400854;Training;Active;5.35654732351381;529.525;4.8768;127.3192;37;37;40;4;3;11;0.461538461538462;0;3;1;15;15;11;209.963483750612;26;6;29;3;0;2;0;0;0;0
386051294;386051294;Training;Active;5.35654732351381;400.494;4.6217;110.752;29;29;31;4;0;6;0.434782608695652;0;2;1;12;12;6;171.570844732785;23;1;29;2;0;3;0;0;0;0
136939325;136939325;Training;Active;5.35654732351381;566.668;5.60980000000001;153.5674;41;41;45;3;2;7;0.4375;0;3;2;15;15;9;238.136194931088;32;3;37;4;0;2;0;0;0;0
252159317;252159317;Training;Active;5.35359627377693;380.835;3.5961;102.9541;27;27;32;5;2;1;0.3;0;3;3;15;15;7;159.901641468214;20;0;17;4;1;2;0;0;0;0
434148614;434148614;Training;Active;5.35066514128786;352.221;3.3016;90.2149;23;23;25;4;2;3;0.25;0;2;1;12;12;7;143.508348875491;16;0;15;3;2;2;0;0;0;0
50107003;50107003;Training;Active;5.35000349253396;366.461;4.1546;105.735;27;27;29;5;0;10;0.318181818181818;0;3;0;17;17;5;160.079601909478;22;0;26;2;0;3;0;0;0;0
144206049;144206049;Training;Active;5.35000349253396;357.501;4.8173;119.199;27;27;29;3;0;4;0.208333333333333;0;2;1;12;12;3;162.208152274505;24;0;27;3;0;0;0;0;0;0
144206271;144206271;Training;Active;5.35000349253396;428.529;2.9347;116.1827;31;31;35;6;1;4;0.625;0;2;3;9;9;7;182.519345130279;24;0;32;2;0;5;0;0;0;0
252159318;252159318;Training;Active;5.34872198600186;335.407;3.0238;95.4654;25;25;29;5;1;2;0.4;0;2;3;12;12;5;146.437434517376;20;0;21;3;0;2;0;0;0;0
242611266;242611266;Training;Active;5.34678748622466;342.512;3.4894;104.8504;24;24;26;4;1;6;0.421052631578947;0;2;1;11;11;5;148.162388995292;19;0;26;4;0;0;1;0;0;0
103457741;103457741;Training;Active;5.34678748622466;373.457;2.068;105.3724;27;27;29;7;1;5;0.526315789473684;0;2;1;10;10;8;158.809066314436;19;0;27;5;0;3;0;0;0;0
386400812;386400812;Training;Active;5.34678748622466;477.546;5.70262;126.2044;34;34;37;3;2;9;0.461538461538462;0;3;1;15;15;8;196.838179192564;26;4;31;3;0;1;0;0;0;0
126490196;126490196;Training;Active;5.34497495775348;423.582;5.87870000000001;118.795;30;30;34;6;0;8;0.5;0;3;2;16;16;6;181.771100554182;24;0;29;3;0;2;1;0;0;0
163312900;163312900;Training;Active;5.33724216831843;499.548;7.52090000000001;131.1448;36;36;39;2;1;6;0.344827586206897;0;3;1;18;18;7;207.931854770607;29;4;29;1;0;2;0;0;0;0
485207537;485207537;Training;Active;5.33724216831843;592.067;6.33960000000001;154.7613;42;42;48;7;1;7;0.375;0;4;3;21;21;10;247.117816819256;32;1;31;3;1;5;0;0;0;0
103167313;103167313;Training;Active;5.33724216831843;340.427;2.88284;99.7572;25;25;26;4;4;10;0.263157894736842;0;2;0;12;12;6;147.320665977906;19;0;24;4;0;2;0;0;0;0
386400802;386400802;Training;Active;5.33724216831843;505.581;4.4681;133.9972;36;36;39;5;3;12;0.481481481481481;0;3;1;15;15;9;208.945364885737;27;3;34;3;0;3;0;0;0;0
386400809;386400809;Training;Active;5.33724216831843;529.525;4.8768;127.3192;37;37;40;4;3;11;0.461538461538462;0;3;1;15;15;11;209.963483750612;26;6;29;3;0;2;0;0;0;0
103189185;103189185;Training;Active;5.33331357580763;300.833;3.6768;88.8070000000001;21;21;23;2;0;3;0.333333333333333;0;2;1;12;12;3;131.4952524257;18;0;21;2;1;0;0;0;0;0
144206818;144206818;Training;Active;5.33257506701276;367.512;4.6886;109.834;27;27;30;3;0;3;0.521739130434783;0;2;2;12;12;4;161.760991115541;23;1;30;3;0;0;0;0;0;0
441576653;441576653;Training;Active;5.33068311943389;363.751;3.9761;86.314;25;25;29;5;0;3;0.294117647058824;0;3;2;15;15;8;145.688883007744;17;2;12;3;1;2;0;0;0;0
242581922;242581922;Training;Active;5.32790214206428;368.55;4.022;111.9484;26;26;29;4;1;5;0.476190476190476;0;2;2;11;11;5;159.886442070556;21;0;28;4;0;0;1;0;0;0
124974479;124974479;Training;Active;5.32790214206428;279.343;2.8892;81.3522;21;21;24;3;1;2;0.294117647058824;0;3;1;14;14;4;122.363445799761;17;0;17;3;0;1;0;0;0;0
386400857;386400857;Training;Active;5.32790214206428;525.562;5.04612;132.0982;37;37;40;4;3;11;0.481481481481481;0;3;1;15;15;10;212.162890462083;27;5;32;3;0;2;0;0;0;0
